"","QA Analyst","Data Analyst","Helpdesk Technician","IT Business Analyst","QA Manager","Quality Manager","Cyber Security","Test Analyst","Production Supervisor","Security Manager","Analyst","Civil Engineer","Desktop Support","Front End Developer","GIS","Electrical Engineer","CAD Designer","Mechanical Engineer","Safety Manager","Solutions Architect","QA","Systems Administrator","Entry Level Mechanical Engineer","Project Engineer","Help Desk","Technical Support Engineer","Network Engineer","Safety Coordinator","Help Desk Technician","UX Designer","IT Specialist","System Administrator","Drafter","Information Technology","Systems Analyst","Software Developer","Manufacturing Engineer","Security Analyst","Production Manager","Telecommunications","Quality Engineer","QA Tester","Data Scientist","Manufacturing Manager","IT Support Specialist","IT Director","Network Administrator","Help Desk Analyst","Information Technology Manager","Technical Support","Engineer","Senior Software Engineer","Desktop Support Technician","Quality Assurance","Systems Engineer","Engineering Manager","IT Manager","Process Engineer","Software Engineer","Director of IT","Web Developer","Security Director","IT Support","Amazon","Manufacturing","Credit Analyst","res.km$cluster"
"tester",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,3.45858601665213,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"reports",-0.39643424830282,1.77414982009463,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,1.78272447477047,1.69338775033738,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,1.96763568204853,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,2.20486159944699,4
"client",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,1.65934019963234,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,1.82993074606733,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"clearance",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,1.85260607418008,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"osha",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,2.03041905292451,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,1.81083977175172,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"infrastructure",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,1.29346274790459,-0.393699600942431,1.76647942606857,-0.394603476670094,-0.393831244157964,-0.400003889290778,1.71357457075455,1.83953197666498,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,1.58449224263481,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,1.98973735922233,1.88719707615621,-0.401110099202226,1.61432809186473,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,1.40609568786688,-0.39640905602461,-0.392421885603393,1.78516733748852,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"experience",3.92852674388239,4.2793888863853,3.29463990229802,3.77812718277426,-0.39815740099284,-0.394440066837246,-0.397059159281475,3.77813337162446,3.58925743104672,-0.400053282719332,4.17637941245037,3.75497392475851,3.52777673599465,3.65548682008336,-0.400821310667871,3.86384010957971,4.07925225020606,3.7987755253688,3.64185890540789,-0.398474784762494,4.20012740442776,3.56291738834951,3.702681336503,3.77337883703052,3.51586088721452,3.72160295366727,3.87647433173507,3.6332672325606,3.41541834780007,-0.394985892580911,3.52064108710636,3.4915324024782,4.35441758045643,3.48389785623098,3.78455634153856,3.81776229051387,3.53590891844324,-0.396922965553135,3.48697756608747,3.98744019659675,3.76812005280078,4.24275787536186,-0.398130473765883,-0.402835810718162,3.65562580799039,-0.40260195973416,3.55856965496342,3.42149845721966,-0.402337098049573,3.88434364575388,4.04297129022916,3.77675296655933,3.39804557901518,4.0683775517451,4.00322362436102,-0.39896056521478,-0.398213267106286,3.53231635197583,4.03337589801819,-0.404474990530527,4.12579788017349,-0.402256689237911,3.71524029010203,3.46464485695169,4.0143724675561,3.82426986971918,3
"digital",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,1.54078066312724,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"written",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,2.04057380391213,4
"tests",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,1.3756295169544,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"process",2.44952453930092,-0.393845525733835,-0.402917545195131,3.14159155288955,3.10359189501501,2.76339427630233,-0.397059159281475,-0.39847401134776,2.81242440260614,-0.400053282719332,2.35029214040591,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,2.31457673815573,-0.397204620946565,-0.398474784762494,2.22454376999395,-0.401635355994644,2.01173839773315,2.00285434657738,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,2.11012376774728,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,2.54510662340981,-0.397998908236735,3.29761042101796,-0.396922965553135,2.72907931443571,-0.393555912514011,3.07403721621041,-0.388757165142496,-0.398130473765883,2.96395642586348,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,2.46142254062837,-0.398592247632617,-0.3998623085597,2.74627766843279,-0.394695208341995,2.81278412233718,-0.398213267106286,3.65508902097584,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,2.57232201756991,-0.400273444034355,2
"cad",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,4.21806236808286,2.55118813901578,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,4.15843976082937,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"engineer",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,4.29379758398221,-0.399186921667117,-0.39066685488779,-0.400821310667871,3.95248291813406,-0.385806541497655,3.88481603477246,-0.397204620946565,-0.398474784762494,2.01032385782643,-0.401635355994644,3.9411476483808,3.75178707495182,-0.400003889290778,3.53136868581238,3.63292687623756,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,3.53590891844324,-0.396922965553135,-0.402237146336017,-0.393555912514011,3.61628943229664,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,4.16099731631878,3.48152653727303,-0.3998623085597,-0.39370955443394,3.77416535182441,-0.39896056521478,-0.398213267106286,3.51185424047582,4.01044430328439,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,2
"full",2.13579679893516,2.59317028407427,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,2.30093843035066,2.84131641564005,-0.399186921667117,2.63352017021951,-0.400821310667871,3.17685834328349,2.87623122860713,2.37910712020847,-0.397204620946565,-0.398474784762494,2.20074155753089,-0.401635355994644,-0.394603476670094,3.29836007129919,2.4961044349996,-0.400139516522006,2.92442518751753,-0.397513504287283,2.63643662479694,-0.394985892580911,-0.400656061001196,-0.40200792386872,3.79098134902863,-0.402361712985806,-0.398586457145965,3.18757118348414,3.25789400478042,-0.396922965553135,-0.402237146336017,-0.393555912514011,2.83544624113248,-0.388757165142496,-0.398130473765883,-0.402835810718162,2.49057809748458,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,2.65911005568977,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,2.81614244947575,2.2905746982501,-0.404474990530527,3.00183385310691,-0.402256689237911,-0.400423287019009,3.12181550188199,-0.387676274506984,-0.400273444034355,2
"performance",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,1.78790574333576,1.58476596513051,-0.397059159281475,-0.39847401134776,2.45550111926858,2.12409836800448,1.19047995410741,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,1.46314045453247,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,2.35013018860983,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,2.46294567637216,-0.40123675537806,1.75633840127535,-0.403202383690698,-0.401110099202226,1.69264518661868,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,2.2092347850791,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"plan",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,3.33328584362691,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"review",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,2.22688128570296,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,2.08751317406495,4
"information",-0.39643424830282,1.65370563421527,1.8887977477824,2.44140236001638,-0.39815740099284,2.22967579577169,3.42518759659982,2.10749041843557,-0.399885147431917,2.51242939119276,1.95546245996387,1.1779912067321,1.89154187863558,-0.39066685488779,2.93779040467021,-0.391014701029127,-0.385806541497655,-0.395699308059446,1.5281520859167,1.70613043879901,-0.393699600942431,2.28269723132171,-0.394603476670094,1.29032619798039,1.82306517653775,1.81926027511837,1.48528113230497,1.44635427958994,1.64323492796795,-0.394985892580911,2.52507859872672,2.41882231256629,-0.373547318046374,-0.402361712985806,2.7000378381759,-0.397998908236735,-0.396016289073795,3.55617707403972,-0.402237146336017,1.98790863910517,-0.396376966741409,-0.388757165142496,1.31124838034144,-0.402835810718162,2.17851174645624,2.45653527511628,2.29988166351602,2.09528732539982,-0.402337098049573,2.3023859727002,-0.39480729074022,-0.398592247632617,1.7301812685987,-0.39370955443394,1.5752059354729,-0.39896056521478,2.95264622070102,-0.39640905602461,-0.392421885603393,2.71010245880691,-0.392996269461523,2.47297028028282,2.39311002180408,-0.392185387582445,-0.387676274506984,2.86201278158643,1
"site",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,1.8652110192123,-0.388838767660771,2.11507583146897,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,2.74196392285224,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,1.76534496371172,-0.400003889290778,-0.400139516522006,-0.396676478357611,2.1753252639135,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"indigo",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,0.495090734047141,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"architecture",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,2.59336597422199,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,-0.40260195973416,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,-0.404474990530527,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
"strategic",-0.39643424830282,-0.393845525733835,-0.402917545195131,-0.401790120135318,-0.39815740099284,-0.394440066837246,-0.397059159281475,-0.39847401134776,-0.399885147431917,-0.400053282719332,-0.388838767660771,-0.391625539702175,-0.399186921667117,-0.39066685488779,-0.400821310667871,-0.391014701029127,-0.385806541497655,-0.395699308059446,-0.397204620946565,-0.398474784762494,-0.393699600942431,-0.401635355994644,-0.394603476670094,-0.393831244157964,-0.400003889290778,-0.400139516522006,-0.396676478357611,-0.397513504287283,-0.401592094915271,-0.394985892580911,-0.400656061001196,-0.40200792386872,-0.373547318046374,-0.402361712985806,-0.398586457145965,-0.397998908236735,-0.396016289073795,-0.396922965553135,-0.402237146336017,-0.393555912514011,-0.396376966741409,-0.388757165142496,-0.398130473765883,-0.402835810718162,-0.40123675537806,1.79523822759985,-0.403202383690698,-0.401110099202226,-0.402337098049573,-0.400125052099841,-0.39480729074022,-0.398592247632617,-0.3998623085597,-0.39370955443394,-0.394695208341995,-0.39896056521478,-0.398213267106286,-0.39640905602461,-0.392421885603393,1.82291979141988,-0.392996269461523,-0.402256689237911,-0.400423287019009,-0.392185387582445,-0.387676274506984,-0.400273444034355,4
