"","QA Analyst","Data Analyst","Helpdesk Technician","IT Business Analyst","QA Manager","Quality Manager","Cyber Security","Test Analyst","Production Supervisor","Security Manager","Analyst","Civil Engineer","Desktop Support","Front End Developer","GIS","Electrical Engineer","CAD Designer","Mechanical Engineer","Safety Manager","Solutions Architect","QA","Systems Administrator","Entry Level Mechanical Engineer","Project Engineer","Help Desk","Technical Support Engineer","Network Engineer","Safety Coordinator","Help Desk Technician","UX Designer","IT Specialist","System Administrator","Drafter","Information Technology","Systems Analyst","Software Developer","Manufacturing Engineer","Security Analyst","Production Manager","Telecommunications","Quality Engineer","QA Tester","Data Scientist","Manufacturing Manager","IT Support Specialist","IT Director","Network Administrator","Help Desk Analyst","Information Technology Manager","Technical Support","Engineer","Senior Software Engineer","Desktop Support Technician","Quality Assurance","Systems Engineer","Engineering Manager","IT Manager","Process Engineer","Software Engineer","Director of IT","Web Developer","Security Director","IT Support","Amazon","Manufacturing","Credit Analyst","res.km$cluster"
"operating.systems",-0.236009793089194,-0.234792070010828,4.33093346724674,-0.24161427146437,-0.23846030781243,-0.240408273275214,3.31598648466692,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,4.81616801373479,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,6.40872729638286,-0.223235789860636,-0.20772357581192,3.0724057365461,4.04851128893102,2.62133693302274,-0.252764137695227,3.89241748668221,-0.244875982955415,4.92759891367395,5.52887406773773,-0.191991983258803,4.68833318155751,1.496169047092,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,4.06912129698486,-0.249265431751334,4.48434857133612,4.18538103179283,2.07310491475486,4.1991728183692,-0.232050138801834,-0.233108792653031,5.37154422813405,-0.224045023660413,2.63079338004011,-0.234067106096142,2.61981715447227,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,4.4161832368683,-0.230436921685735,-0.238996526678213,-0.240856738318253,2
"experience.building",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,2.05436947521431,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,2.1143140451514,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,2.65577726325276,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"communications.technician",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,1.85104237749094,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"analytical.skills",-0.236009793089194,2.41849770118547,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,2.97464545245326,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,2.65503065637784,3
"computer.aided",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,2.28771303650999,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,1.31036680950627,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"religion.sex",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.112426064293946,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"design.skills",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,1.99555806321341,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"preferred.manufacturing",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,1.86171374425348,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"access.control",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,2.3246599968243,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,2.99053226660311,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"esri.arcgis",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,3.88099685045042,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"safety.coordinator",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,5.39579992389617,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"assigned.projects",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,0.972131309586344,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"geospatial.data",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,2.84902130697827,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"duties.responsibilities",-0.236009793089194,-0.234792070010828,2.36781029521095,1.53199135912045,-0.23846030781243,4.83554292011213,-0.24611833929567,-0.247172779635778,3.13842965159949,2.51500695884945,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,1.71134642417144,2.38802620818155,2.34909281203383,-0.23520822013977,-0.233401640276039,1.26127819416659,-0.223235789860636,2.15198619498461,2.06191104339922,-0.247285250660132,-0.213021351768773,2.7480355200252,-0.226413126499334,-0.244875982955415,-0.238287395145901,1.80470219786287,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,2.18208425668039,-0.239439571650226,3.52470486926094,2.26863370893525,2.08762027298089,-0.238807166236452,-0.224422416291997,3.4369598794743,-0.236982492933978,2.38932829755024,3.20139937457719,2.10824170229895,-0.242905333297896,2.02219936949968,2.63892764938748,-0.233108792653031,2.07844964304836,3.0266217072687,1.83967106682217,3.45394282742773,2.45681565036552,2.38084034404729,-0.232256383014004,2.50875462036645,-0.229001705212928,3.25332863096027,-0.241411344177194,-0.230436921685735,3.63322699778323,2.88983233702887,2
"production.supervisor",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,7.62134661871296,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"interaction.design",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,4.30826417538769,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"customer.service",-0.236009793089194,-0.234792070010828,7.45738888937781,2.30312424198342,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,1.86967956656738,3.7522622120129,-0.237680659249272,-0.210543959685182,6.91688091643217,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,3.71621545830051,-0.223235789860636,-0.20772357581192,5.69969193872798,4.22034315051466,2.69794121099008,-0.252764137695227,6.30034922977297,-0.244875982955415,5.94383884327785,3.3247723488322,-0.191991983258803,6.06077086583927,3.04374855231784,-0.22646897885603,-0.220694586521399,2.10084811996922,2.7715881634389,4.04339686757354,-0.221917332401368,-0.238807166236452,-0.224422416291997,2.71909999666209,5.70247101040236,3.42877431212359,4.32397992174126,8.33965969078059,4.46897758515427,6.92038962945611,-0.232050138801834,-0.233108792653031,7.46714987318859,-0.224045023660413,-0.237025005374932,-0.234067106096142,3.02732091473916,-0.230611756228597,-0.232256383014004,2.74511438708324,-0.229001705212928,3.16572984284122,6.57863786378228,3.6007513338096,-0.238996526678213,3.43770292521462,2
"college.university",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,1.48923069701177,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"user.needs",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,1.77874186519707,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"process.improvements",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,2.67100168852239,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"real.time",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,2.42546027867627,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"change.orders",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,3.00410361221669,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
